day,MarketDemand(MW),OntarioDemand(MW),NuclearSupply(MW),GasSupply(MW),HydroSupply(MW),WindSupply(MW),SolarSupply(MW),BiofuelSupply(MW),TotalSupply(MW),HOEP($/MWh)
2022-04-20,401085,351846,218339.0,13069.0,110889.0,32924.0,3552.0,282.0,379055.0,42.5420833333333
2022-04-21,412227,354708,217453.0,2959.0,105422.0,77061.0,1324.0,817.0,405036.0,9.29291666666667
2022-04-22,382428,338568,216595.0,9465.0,113650.0,21647.0,3298.0,684.0,365339.0,27.60375
2022-04-23,391908,324453,223886.0,2926.0,98643.0,60235.0,2014.0,270.0,387974.0,4.36625
2022-04-24,364502,303107,229752.0,2947.0,88535.0,36562.0,3169.0,329.0,361294.0,0.534166666666667
2022-04-25,388908,344179,232643.0,12250.0,110963.0,21314.0,1542.0,128.0,378840.0,26.7475
2022-04-26,398933,350921,232088.0,10594.0,110092.0,34251.0,1512.0,12.0,388549.0,20.9745833333333
2022-04-27,413437,361348,232653.0,14961.0,110687.0,46201.0,1932.0,1.0,406435.0,17.1854166666667
2022-04-28,393056,346701,233054.0,13737.0,116712.0,16398.0,3922.0,10.0,383833.0,31.5220833333333
2022-04-29,386815,335009,233355.0,11370.0,110479.0,21094.0,3903.0,30.0,380231.0,20.185
2022-04-30,368628,307647,214538.0,7014.0,95726.0,40185.0,3606.0,246.0,361315.0,4.29
2022-05-01,368549,310785,215371.0,8795.0,101619.0,35413.0,2071.0,32.0,363301.0,8.19375
2022-05-02,396350,350373,226697.0,14729.0,122628.0,19083.0,976.0,34.0,384147.0,38.74125
2022-05-03,396954,346755,234456.0,11980.0,117928.0,21077.0,1135.0,1111.0,387687.0,15.18375
2022-05-04,396882,335426,235554.0,9781.0,113789.0,29832.0,2087.0,336.0,391379.0,9.20875
2022-05-05,388348,330641,234747.0,11524.0,119246.0,12437.0,3284.0,306.0,381544.0,14.98125
2022-05-06,389799,323693,219923.0,3200.0,106096.0,52321.0,2551.0,548.0,384639.0,2.41125
2022-05-07,354649,296439,220493.0,3052.0,98573.0,26259.0,3497.0,22.0,351896.0,0.605833333333333
2022-05-08,364861,296072,221086.0,6662.0,102404.0,27069.0,3762.0,0.0,360983.0,1.92041666666667
2022-05-09,377867,324229,188469.0,9833.0,114374.0,54115.0,3815.0,310.0,370916.0,13.4808333333333
2022-05-10,375860,328647,162413.0,12364.0,123590.0,62714.0,3577.0,525.0,365183.0,18.12
2022-05-11,373748,339878,162521.0,35919.0,129457.0,23828.0,3444.0,554.0,355723.0,84.1529166666667
2022-05-12,381825,349216,162403.0,46028.0,129834.0,23598.0,3262.0,1216.0,366341.0,49.2133333333333
2022-05-13,399655,356047,162432.0,39660.0,129276.0,36844.0,3092.0,1831.0,373135.0,43.82125
2022-05-14,398335,358686,165359.0,41334.0,135751.0,19071.0,3392.0,1271.0,366178.0,55.7633333333333
2022-05-15,391044,360524,157303.0,44170.0,133496.0,13303.0,2996.0,1055.0,352323.0,57.3075
2022-05-16,387802,352275,153144.0,39160.0,126746.0,25342.0,1717.0,26.0,346135.0,56.42
2022-05-17,373301,331280,153518.0,26461.0,121151.0,36306.0,2805.0,870.0,341111.0,35.9958333333333
2022-05-18,368812,334574,153688.0,24679.0,131377.0,14206.0,2411.0,825.0,327186.0,59.6733333333333
2022-05-19,379643,345554,153821.0,31795.0,126072.0,21291.0,1820.0,1650.0,336449.0,56.7558333333333
2022-05-20,386378,341044,145539.0,26959.0,123805.0,67072.0,2677.0,550.0,366602.0,13.8591666666667
2022-05-21,371777,326551,154487.0,38553.0,120886.0,29361.0,1807.0,426.0,345520.0,29.48625
2022-05-22,316398,290873,150649.0,22856.0,117147.0,11728.0,940.0,16.0,303336.0,20.72625
2022-05-23,332537,290982,156966.0,16231.0,127250.0,13068.0,2199.0,43.0,315757.0,38.3216666666667
2022-05-24,367169,326571,166304.0,21628.0,129215.0,16390.0,3293.0,0.0,336830.0,34.6008333333333
2022-05-25,376886,330192,174357.0,18732.0,124396.0,49702.0,2738.0,0.0,369925.0,18.4891666666667
2022-05-26,404464,355748,180092.0,17908.0,122365.0,72062.0,2086.0,104.0,394617.0,18.3895833333333
2022-05-27,405337,358087,202415.0,32329.0,126042.0,24030.0,1668.0,12.0,386496.0,46.9175
2022-05-28,384208,323558,218640.0,12969.0,126145.0,11880.0,2791.0,4.0,372429.0,24.45
2022-05-29,397612,332034,230781.0,12683.0,118517.0,21984.0,3353.0,3.0,387321.0,11.7854166666667
2022-05-30,447092,394306,231863.0,30845.0,119824.0,43410.0,3400.0,87.0,429429.0,23.0583333333333
2022-05-31,477962,428874,231865.0,48806.0,122555.0,43855.0,3145.0,338.0,450564.0,46.9875
2022-06-01,449211,397667,231481.0,35123.0,125767.0,34574.0,1457.0,336.0,428738.0,48.8583333333333
2022-06-02,400433,349199,231475.0,22066.0,125496.0,10851.0,2184.0,341.0,392413.0,30.2879166666667
2022-06-03,398002,342114,230834.0,12205.0,117674.0,26974.0,2690.0,335.0,390712.0,8.6475
2022-06-04,366379,304610,229791.0,6343.0,106376.0,17624.0,3615.0,1.0,363750.0,5.82
2022-06-05,363851,306913,225213.0,6665.0,109725.0,15931.0,2998.0,28.0,360560.0,6.78833333333334
2022-06-06,395939,345420,230436.0,8915.0,114315.0,32044.0,1717.0,384.0,387811.0,17.8266666666667
2022-06-07,400066,349849,231297.0,10317.0,114548.0,30364.0,1008.0,349.0,387883.0,23.0383333333333
2022-06-08,389123,344604,232183.0,10019.0,117531.0,9590.0,2995.0,346.0,372664.0,21.7908333333333
2022-06-09,382752,340425,232658.0,6658.0,105732.0,22848.0,2201.0,353.0,370450.0,20.7920833333333
2022-06-10,385821,337265,231705.0,10343.0,114536.0,17469.0,3278.0,331.0,377662.0,21.2033333333333
2022-06-11,376483,319859,231389.0,5067.0,113953.0,18724.0,3344.0,1.0,372478.0,8.63375
2022-06-12,378798,327371,230040.0,5035.0,115742.0,16520.0,1975.0,34.0,369346.0,19.4954166666667
2022-06-13,394557,351020,229438.0,27269.0,109330.0,8341.0,2649.0,346.0,377373.0,39.34125
2022-06-14,418757,376697,230417.0,36371.0,108686.0,18297.0,3381.0,353.0,397505.0,52.1720833333333
2022-06-15,439087,395725,230466.0,39306.0,106050.0,36663.0,2744.0,337.0,415566.0,39.8545833333333
2022-06-16,473959,432993,230984.0,37272.0,109274.0,65760.0,2877.0,397.0,446564.0,40.7066666666667
2022-06-17,435306,379775,231756.0,11764.0,105986.0,77172.0,3095.0,343.0,430116.0,10.8454166666667
2022-06-18,376623,299065,233137.0,3284.0,92337.0,41362.0,3786.0,0.0,373906.0,1.41041666666667
2022-06-19,363659,303537,229485.0,5465.0,105500.0,13608.0,3594.0,37.0,357689.0,28.4533333333333
2022-06-20,403043,352534,233452.0,14715.0,105963.0,25930.0,2688.0,357.0,383105.0,27.51625
2022-06-21,459409,413151,233100.0,48651.0,108459.0,41392.0,2950.0,388.0,434940.0,49.43125
2022-06-22,492524,451893,226012.0,66453.0,119781.0,40716.0,3306.0,495.0,456763.0,61.0616666666667
2022-06-23,456668,412703,211560.0,62472.0,110331.0,24248.0,3387.0,356.0,412354.0,60.2391666666667
2022-06-24,451368,408844,211469.0,71464.0,112587.0,8188.0,3521.0,1045.0,408274.0,71.8975
2022-06-25,447419,409681,211586.0,73049.0,105563.0,14049.0,3555.0,356.0,408158.0,86.9208333333333
2022-06-26,447676,402447,210764.0,58844.0,106725.0,38079.0,1956.0,479.0,416847.0,58.07125
2022-06-27,418366,367181,210731.0,31672.0,98702.0,43165.0,2853.0,503.0,387626.0,46.8529166666667
2022-06-28,406630,358024,215605.0,38971.0,97204.0,20221.0,3368.0,512.0,375881.0,45.45625
2022-06-29,412622,366557,227295.0,37288.0,97551.0,13601.0,2327.0,351.0,378413.0,49.1870833333333
2022-06-30,436797,382735,229355.0,33664.0,98763.0,44335.0,3159.0,729.0,410005.0,42.13375
2022-07-01,431970,369259,229061.0,37980.0,93138.0,40194.0,2170.0,1458.0,404001.0,40.5541666666667
2022-07-02,408138,352543,228850.0,32365.0,92274.0,22190.0,3510.0,1367.0,380556.0,43.0491666666667
2022-07-03,400833,345566,229300.0,34269.0,93226.0,11843.0,3364.0,979.0,372981.0,34.70375
2022-07-04,426612,384130,229339.0,49079.0,96698.0,13204.0,3071.0,1194.0,392585.0,41.7745833333333
2022-07-05,446339,392710,228646.0,50753.0,96625.0,38184.0,1256.0,1593.0,417057.0,40.2429166666667
2022-07-06,427487,380312,227965.0,52994.0,103828.0,9093.0,2538.0,1822.0,398240.0,49.42
2022-07-07,439946,387161,229173.0,64281.0,104294.0,6478.0,3265.0,2158.0,409649.0,52.56375
2022-07-08,442097,389631,229147.0,54110.0,98931.0,16394.0,2610.0,1875.0,403067.0,45.4
2022-07-09,398074,336798,229067.0,22350.0,89548.0,25115.0,3818.0,1424.0,371322.0,31.9629166666667
2022-07-10,407155,357432,221434.0,42953.0,96617.0,13768.0,3595.0,725.0,379092.0,55.06625
2022-07-11,457316,408396,207226.0,57614.0,97351.0,51201.0,3133.0,561.0,417086.0,56.7445833333333
2022-07-12,467598,422809,209833.0,74642.0,101260.0,34670.0,2852.0,410.0,423667.0,73.0233333333333
2022-07-13,441000,389883,225779.0,66594.0,97307.0,3953.0,2672.0,746.0,397051.0,65.7441666666667
2022-07-14,442689,389035,234402.0,54673.0,97683.0,7643.0,3435.0,1659.0,399495.0,55.2745833333333
2022-07-15,443372,391773,244672.0,48260.0,100013.0,6099.0,3340.0,1494.0,403878.0,58.00625
2022-07-16,442021,392822,244779.0,54356.0,94335.0,4905.0,3330.0,1784.0,403489.0,58.5258333333333
2022-07-17,450809,396344,244311.0,60208.0,92419.0,8246.0,2549.0,1942.0,409675.0,56.835
2022-07-18,477879,429386,242773.0,72957.0,94570.0,16853.0,1520.0,2071.0,430744.0,63.5970833333333
2022-07-19,501060,455349,242790.0,83092.0,94205.0,33024.0,3394.0,1940.0,458445.0,81.8833333333333
2022-07-20,522531,466292,242883.0,86032.0,91253.0,59174.0,2632.0,1192.0,483166.0,63.3825
2022-07-21,504170,450585,244744.0,72912.0,94004.0,50411.0,2632.0,1632.0,466335.0,67.0004166666667
2022-07-22,494872,443077,247053.0,77163.0,95951.0,27667.0,3412.0,1652.0,452898.0,65.16875
2022-07-23,485695,436669,247247.0,67945.0,94958.0,35115.0,2900.0,1821.0,449986.0,79.58125
2022-07-24,469204,412343,247732.0,35427.0,88599.0,58493.0,1799.0,1285.0,433335.0,61.0154166666667
2022-07-25,447655,392660,247524.0,41966.0,91071.0,26562.0,3228.0,1390.0,411741.0,61.8129166666667
2022-07-26,443764,388054,249037.0,49375.0,96393.0,7484.0,3071.0,1357.0,406717.0,66.0116666666667
2022-07-27,459976,406186,248548.0,56983.0,98279.0,12996.0,2466.0,1432.0,420704.0,70.6591666666667
2022-07-28,485044,425195,247825.0,60847.0,98842.0,32706.0,2132.0,1420.0,443772.0,82.9745833333334
2022-07-29,460323,397960,248350.0,46019.0,98860.0,27183.0,3072.0,861.0,424345.0,58.71125
2022-07-30,439695,371855,248927.0,36471.0,102053.0,16397.0,2846.0,495.0,407189.0,53.8008333333333
2022-07-31,449833,381408,248399.0,43044.0,101425.0,17661.0,3049.0,812.0,414390.0,54.0383333333333
2022-08-01,471688,396426,247496.0,37601.0,101697.0,52252.0,2790.0,465.0,442301.0,54.5216666666667
2022-08-02,481779,413157,246890.0,63522.0,108881.0,18776.0,2613.0,1266.0,441948.0,84.4483333333333
2022-08-03,479877,407766,247397.0,55512.0,97501.0,40575.0,2549.0,880.0,444414.0,43.8420833333333
2022-08-04,502679,439141,246896.0,67969.0,104435.0,16544.0,932.0,966.0,437742.0,90.4658333333333
2022-08-05,495312,438122,246570.0,84083.0,105707.0,7842.0,2487.0,1259.0,447948.0,103.724166666667
2022-08-06,498465,442000,245270.0,74338.0,105881.0,19144.0,3094.0,1024.0,448751.0,115.283333333333
2022-08-07,510104,457168,244327.0,78294.0,103765.0,28415.0,2490.0,1386.0,458677.0,121.6825
2022-08-08,516564,460016,244959.0,84934.0,100415.0,39939.0,1699.0,1251.0,473197.0,100.002083333333
2022-08-09,456466,396023,247829.0,56838.0,98109.0,13200.0,2421.0,727.0,419124.0,64.63125
2022-08-10,458192,404087,248335.0,56209.0,99056.0,12004.0,3378.0,1184.0,420166.0,73.3320833333333
2022-08-11,437438,390299,249120.0,33068.0,86430.0,33820.0,3029.0,956.0,406423.0,46.3220833333333
2022-08-12,421876,376809,250433.0,31201.0,92060.0,10968.0,2998.0,1157.0,388817.0,54.5833333333333
2022-08-13,395567,354413,249286.0,18754.0,91858.0,2361.0,2751.0,1186.0,366196.0,58.6725
2022-08-14,399210,358262,248642.0,24951.0,89104.0,3950.0,2202.0,1024.0,369873.0,60.13375
2022-08-15,446404,395318,247093.0,52512.0,87097.0,16040.0,2970.0,1469.0,407181.0,68.5875
2022-08-16,455486,406571,246283.0,65243.0,89074.0,13660.0,2392.0,1060.0,417712.0,83.3883333333333
2022-08-17,451183,405405,245983.0,65820.0,88790.0,4673.0,2988.0,1183.0,409437.0,85.8841666666667
2022-08-18,457409,414516,244570.0,66055.0,91204.0,6061.0,3131.0,1451.0,412472.0,87.2079166666667
2022-08-19,460844,418152,244541.0,62678.0,94251.0,11302.0,2928.0,1225.0,416925.0,84.70875
2022-08-20,453397,407304,243960.0,60403.0,90616.0,11369.0,2858.0,1060.0,410266.0,75.9095833333334
2022-08-21,440573,392333,243473.0,51250.0,92384.0,7152.0,1565.0,704.0,396528.0,78.8466666666667
2022-08-22,461808,412813,243926.0,61397.0,94801.0,13468.0,1428.0,1189.0,416209.0,94.3941666666667
2022-08-23,468493,421516,244424.0,72825.0,96315.0,8052.0,1900.0,1245.0,424761.0,109.754166666667
2022-08-24,470621,426013,245125.0,77054.0,97485.0,6357.0,2971.0,1212.0,430204.0,99.7404166666667
2022-08-25,464658,413352,238771.0,72030.0,100374.0,9168.0,2562.0,691.0,423596.0,91.7075
2022-08-26,464393,401937,244056.0,60970.0,97152.0,18039.0,1988.0,662.0,422867.0,85.1333333333333
2022-08-27,417909,349289,244178.0,38037.0,85457.0,9866.0,3547.0,771.0,381856.0,66.3891666666667
2022-08-28,441214,374137,243273.0,49310.0,88012.0,27469.0,3370.0,695.0,412129.0,65.5825
2022-08-29,505703,446642,241782.0,67190.0,91734.0,64130.0,2380.0,1456.0,468672.0,109.38125
2022-08-30,484013,419949,241781.0,63799.0,93475.0,52158.0,1059.0,1230.0,453502.0,90.5883333333333
2022-08-31,449950,385318,244920.0,27189.0,84270.0,59558.0,3020.0,1129.0,420086.0,54.4758333333333
2022-09-01,428186,373646,246893.0,38157.0,90349.0,12941.0,3582.0,1217.0,393139.0,81.7816666666667
2022-09-02,453469,398065,243987.0,38199.0,92983.0,35160.0,3200.0,1107.0,414636.0,61.7025
2022-09-03,447028,401786,227473.0,51061.0,97737.0,23385.0,3025.0,1102.0,403783.0,84.3029166666667
2022-09-04,411140,347627,229019.0,30961.0,87733.0,18194.0,1134.0,827.0,367868.0,76.68875
2022-09-05,395075,333497,229763.0,25177.0,90293.0,18309.0,1380.0,1050.0,365972.0,83.02875
2022-09-06,420168,370689,223844.0,43059.0,91608.0,19942.0,2374.0,930.0,381757.0,79.4008333333333
2022-09-07,419219,380448,226180.0,66867.0,92669.0,8102.0,1926.0,1196.0,396940.0,98.5270833333333
2022-09-08,419534,391378,226017.0,72506.0,94035.0,5287.0,3070.0,1137.0,402052.0,99.8004166666667
2022-09-09,430091,394822,224265.0,72186.0,92761.0,13610.0,3061.0,1679.0,407562.0,81.6495833333333
2022-09-10,420371,388550,213257.0,56744.0,90830.0,25623.0,2690.0,944.0,390088.0,74.0083333333333
2022-09-11,405549,372061,213035.0,50832.0,87562.0,19794.0,1436.0,890.0,373549.0,63.9975
2022-09-12,429737,392091,212451.0,77922.0,85330.0,20705.0,1755.0,1419.0,399582.0,77.41625
2022-09-13,405739,367126,213056.0,68118.0,84820.0,11046.0,1754.0,1533.0,380327.0,76.215
2022-09-14,404205,364549,214498.0,36273.0,83524.0,27290.0,2518.0,1977.0,366080.0,60.64125
2022-09-15,381723,344320,215590.0,34665.0,80016.0,13869.0,2957.0,2106.0,349203.0,58.7533333333333
2022-09-16,396865,360464,215288.0,35850.0,86150.0,17483.0,2103.0,2117.0,358991.0,64.2154166666667
2022-09-17,389715,345651,214470.0,30472.0,79700.0,27930.0,2531.0,1895.0,356998.0,42.69875
2022-09-18,401747,360224,214662.0,27677.0,80958.0,46621.0,1383.0,1710.0,373011.0,44.70125
2022-09-19,423407,384021,215055.0,43736.0,88830.0,34853.0,1478.0,708.0,384660.0,53.70875
2022-09-20,416179,371682,216363.0,44114.0,102143.0,16517.0,2054.0,670.0,381861.0,55.2970833333333
2022-09-21,427319,378838,215685.0,27473.0,101830.0,52651.0,1469.0,744.0,399852.0,36.7758333333333
2022-09-22,401518,336648,218297.0,16330.0,93356.0,65642.0,2148.0,885.0,396658.0,8.55791666666667
2022-09-23,372220,329396,219897.0,23532.0,100225.0,15583.0,2990.0,675.0,362902.0,34.88875
2022-09-24,363217,314000,219703.0,16261.0,108319.0,12402.0,2216.0,684.0,359585.0,35.4133333333333
2022-09-25,365752,317745,219589.0,16890.0,99204.0,25564.0,925.0,36.0,362208.0,27.4591666666667
2022-09-26,396351,336606,219346.0,16981.0,91064.0,64726.0,1484.0,749.0,394350.0,13.3658333333333
2022-09-27,391850,343074,219921.0,25554.0,94162.0,46702.0,1278.0,699.0,388316.0,39.3775
2022-09-28,383816,341950,220940.0,31756.0,91048.0,28683.0,1025.0,700.0,374152.0,47.22875
2022-09-29,373322,337396,220820.0,33277.0,99935.0,5153.0,2892.0,624.0,362701.0,50.5295833333333
2022-09-30,368727,335746,214783.0,33386.0,100054.0,10203.0,2877.0,583.0,361886.0,48.9354166666667
2022-10-01,355634,316625,207079.0,14674.0,89479.0,39555.0,1847.0,0.0,352634.0,38.5083333333333
2022-10-02,357106,306729,206927.0,18845.0,80618.0,42633.0,3337.0,7.0,352367.0,14.2366666666667
2022-10-03,371238,339526,206462.0,45650.0,99290.0,10991.0,3076.0,9.0,365478.0,45.6633333333333
2022-10-04,376439,342899,205754.0,57951.0,94498.0,2322.0,2882.0,4.0,363411.0,57.3216666666667
2022-10-05,379290,344111,204935.0,54962.0,95293.0,6754.0,2838.0,181.0,364963.0,57.8420833333333
2022-10-06,369401,346997,162009.0,51901.0,94641.0,32588.0,1641.0,6.0,342786.0,66.1425
2022-10-07,377387,343500,157713.0,38477.0,96965.0,51973.0,1533.0,20.0,346681.0,55.6454166666667
2022-10-08,360815,325647,158156.0,37414.0,93712.0,56181.0,1817.0,11.0,347291.0,55.19125
2022-10-09,351930,315784,158641.0,32762.0,97305.0,39590.0,2026.0,7.0,330331.0,48.00375
2022-10-10,330955,308034,159106.0,42218.0,98018.0,9488.0,2753.0,8.0,311591.0,50.95375
2022-10-11,355500,333929,159046.0,31119.0,92940.0,56632.0,2845.0,91.0,342673.0,35.7279166666667
2022-10-12,364828,342869,156682.0,22015.0,93201.0,74367.0,1269.0,13.0,347547.0,35.2154166666667
2022-10-13,362126,347416,139717.0,44161.0,96123.0,42153.0,867.0,20.0,323041.0,53.635
2022-10-14,355941,332698,139824.0,30234.0,91914.0,55304.0,2063.0,10.0,319349.0,34.8116666666667
2022-10-15,342258,318355,139809.0,6947.0,94380.0,82080.0,1354.0,7.0,324577.0,20.6825
2022-10-16,336683,318716,140003.0,34639.0,105414.0,25638.0,1600.0,0.0,307294.0,66.8354166666667
2022-10-17,379126,350782,139823.0,45756.0,100339.0,59050.0,481.0,15.0,345464.0,54.1966666666667
2022-10-18,384766,359061,139950.0,40985.0,102715.0,63480.0,805.0,124.0,348059.0,50.0008333333333
2022-10-19,385339,363089,140854.0,47687.0,102866.0,57417.0,822.0,4.0,349650.0,58.73125
2022-10-20,392154,368267,155341.0,46693.0,106120.0,57292.0,470.0,8.0,365924.0,52.1520833333333
2022-10-21,375550,334857,159345.0,22055.0,97865.0,83596.0,2532.0,14.0,365407.0,18.245
2022-10-22,348467,302823,159324.0,9231.0,91431.0,79102.0,2678.0,10.0,341776.0,13.2641666666667
2022-10-23,340204,302627,159284.0,20720.0,100161.0,45353.0,2441.0,0.0,327959.0,32.3925
2022-10-24,369512,333327,159288.0,40335.0,101115.0,47745.0,2512.0,287.0,351282.0,38.6316666666667
2022-10-25,368323,339883,158840.0,32099.0,102989.0,59009.0,1473.0,504.0,354914.0,30.8225
2022-10-26,366584,345562,158414.0,14525.0,100742.0,66892.0,733.0,1272.0,342578.0,19.3583333333333
2022-10-27,361719,344475,159212.0,42698.0,104491.0,17184.0,2227.0,1670.0,327482.0,45.9191666666667
2022-10-28,366490,347413,159381.0,41302.0,105790.0,27716.0,2159.0,1328.0,337676.0,45.24875
2022-10-29,347359,325446,159254.0,41629.0,111285.0,15992.0,2626.0,780.0,331566.0,45.9854166666667
2022-10-30,340945,324270,158790.0,47358.0,107590.0,11707.0,2220.0,332.0,327997.0,69.255
2022-10-31,365496,358450,138146.0,79150.0,107091.0,14406.0,473.0,883.0,340149.0,62.0579166666667
2022-11-01,362355,351399,135665.0,72090.0,108597.0,10684.0,1215.0,924.0,329175.0,51.3808333333333
2022-11-02,358301,349611,119398.0,84024.0,107471.0,11553.0,1901.0,1450.0,325797.0,46.88625
2022-11-03,361019,349625,129587.0,64112.0,107451.0,36861.0,1657.0,1263.0,340931.0,42.465
2022-11-04,368653,338286,149535.0,23481.0,97198.0,89081.0,2023.0,943.0,362261.0,20.0554166666667
2022-11-05,365371,317995,170485.0,8349.0,89573.0,92263.0,1380.0,706.0,362756.0,6.34375
2022-11-06,346834,308536,185749.0,8919.0,92788.0,54651.0,1802.0,823.0,344732.0,3.99166666666667
2022-11-07,376903,339767,196783.0,16738.0,96562.0,59107.0,2346.0,584.0,372120.0,9.38375
2022-11-08,384936,357948,198701.0,30498.0,106894.0,31734.0,2487.0,78.0,370392.0,26.8270833333333
2022-11-09,392912,354608,198254.0,22010.0,104997.0,57623.0,2325.0,275.0,385484.0,20.61
2022-11-10,392804,345728,198692.0,14198.0,99463.0,74927.0,1961.0,0.0,389241.0,8.74166666666667
2022-11-11,390153,356575,199342.0,24479.0,110948.0,38348.0,267.0,0.0,373384.0,31.8183333333333
2022-11-12,377359,341194,199333.0,11120.0,107944.0,38977.0,695.0,0.0,358069.0,24.04
2022-11-13,386423,351490,199341.0,10287.0,116428.0,39259.0,587.0,4.0,365906.0,25.2225
2022-11-14,408798,384224,199747.0,47525.0,119600.0,10182.0,1552.0,916.0,379522.0,38.09125
2022-11-15,423615,393883,197077.0,35126.0,112839.0,43401.0,441.0,348.0,389232.0,37.7
2022-11-16,426223,400881,186779.0,54221.0,119240.0,26945.0,261.0,269.0,387715.0,51.64125
2022-11-17,423702,394309,187426.0,30609.0,115355.0,56275.0,821.0,0.0,390486.0,34.3441666666667
2022-11-18,433381,397061,189731.0,22732.0,121735.0,80135.0,341.0,0.0,414674.0,48.1841666666667
2022-11-19,430533,382717,196211.0,29867.0,107633.0,91213.0,200.0,261.0,425385.0,14.0983333333333
2022-11-20,433133,388179,199290.0,35770.0,108703.0,75977.0,1035.0,266.0,421041.0,16.3166666666667
2022-11-21,441140,403341,199771.0,46805.0,105888.0,77961.0,1389.0,0.0,431814.0,15.0983333333333
2022-11-22,420075,398796,199550.0,53334.0,116700.0,24883.0,1246.0,286.0,395999.0,59.8475
2022-11-23,414686,391009,198271.0,61414.0,115067.0,12022.0,1421.0,786.0,388981.0,54.4754166666667
2022-11-24,403861,380808,197949.0,29983.0,107325.0,41040.0,1611.0,365.0,378273.0,29.0408333333333
2022-11-25,409736,380295,199092.0,14725.0,109279.0,64772.0,736.0,414.0,389018.0,27.1466666666667
2022-11-26,382664,344386,200114.0,4670.0,100720.0,70460.0,2159.0,499.0,378622.0,7.7925
2022-11-27,385414,358339,200399.0,12632.0,112469.0,34274.0,236.0,312.0,360322.0,38.2633333333333
2022-11-28,422094,395720,200519.0,51300.0,120004.0,20386.0,439.0,276.0,392924.0,58.86625
